ensembl_gene_id	count
ENSMUSG00000102693	0
ENSMUSG00000064842	0
ENSMUSG00000051951	27
ENSMUSG00000102851	0
ENSMUSG00000103377	0
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000089699	0
ENSMUSG00000103201	0
ENSMUSG00000103147	0
ENSMUSG00000103161	0
ENSMUSG00000102331	0
ENSMUSG00000102348	0
ENSMUSG00000102592	0
ENSMUSG00000088333	0
ENSMUSG00000102343	0
ENSMUSG00000102948	0
ENSMUSG00000025900	13
ENSMUSG00000104123	0
ENSMUSG00000025902	11
ENSMUSG00000104238	5
ENSMUSG00000102269	0
ENSMUSG00000096126	0
ENSMUSG00000103003	0
ENSMUSG00000104328	3
ENSMUSG00000102735	0
ENSMUSG00000098104	13
ENSMUSG00000102175	3
ENSMUSG00000088000	0
ENSMUSG00000103265	0
ENSMUSG00000103922	27
ENSMUSG00000033845	833
ENSMUSG00000102275	0
ENSMUSG00000025903	449
ENSMUSG00000104217	0
ENSMUSG00000033813	597
ENSMUSG00000062588	38
ENSMUSG00000103280	0
ENSMUSG00000002459	9
ENSMUSG00000091305	0
ENSMUSG00000102653	6
ENSMUSG00000085623	2
ENSMUSG00000091665	0
ENSMUSG00000033793	1355
ENSMUSG00000104352	0
ENSMUSG00000104046	0
ENSMUSG00000102907	0
ENSMUSG00000025905	5
ENSMUSG00000103936	0
ENSMUSG00000093015	0
ENSMUSG00000103519	5
ENSMUSG00000033774	0
ENSMUSG00000103090	0
ENSMUSG00000025907	374
ENSMUSG00000090031	60
ENSMUSG00000087247	0
ENSMUSG00000103355	0
ENSMUSG00000102706	0
ENSMUSG00000103845	8
ENSMUSG00000033740	5
ENSMUSG00000103329	2
ENSMUSG00000104385	0
ENSMUSG00000102135	3
ENSMUSG00000103282	0
ENSMUSG00000102534	0
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000051285	417
ENSMUSG00000098201	5
ENSMUSG00000103509	31
ENSMUSG00000048538	57
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	0
ENSMUSG00000097797	2
ENSMUSG00000103498	0
ENSMUSG00000103067	0
ENSMUSG00000102320	0
ENSMUSG00000104226	0
ENSMUSG00000103903	0
ENSMUSG00000103557	0
ENSMUSG00000025909	7
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	1
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	16
ENSMUSG00000103933	0
ENSMUSG00000076135	1
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	1
ENSMUSG00000101571	0
ENSMUSG00000104428	1
ENSMUSG00000102272	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0
ENSMUSG00000061024	912
ENSMUSG00000025911	212
ENSMUSG00000079671	37
ENSMUSG00000081441	0
ENSMUSG00000067879	3
ENSMUSG00000099827	0
ENSMUSG00000025912	45
ENSMUSG00000045210	319
ENSMUSG00000097893	56
ENSMUSG00000025915	290
ENSMUSG00000046334	16
ENSMUSG00000088916	0
ENSMUSG00000046101	22
ENSMUSG00000098234	122
ENSMUSG00000093178	2
ENSMUSG00000099032	25
ENSMUSG00000104025	4
ENSMUSG00000025916	0
ENSMUSG00000087199	0
ENSMUSG00000095780	0
ENSMUSG00000025917	1378
ENSMUSG00000056763	185
ENSMUSG00000102356	0
ENSMUSG00000102638	0
ENSMUSG00000067851	865
ENSMUSG00000088153	0
ENSMUSG00000102556	0
ENSMUSG00000042501	5
ENSMUSG00000103810	1
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000103448	3
ENSMUSG00000100212	0
ENSMUSG00000100648	0
ENSMUSG00000088585	0
ENSMUSG00000048960	69
ENSMUSG00000077318	0
ENSMUSG00000101827	1
ENSMUSG00000103494	0
ENSMUSG00000057715	59
ENSMUSG00000103825	0
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000101610	0
ENSMUSG00000093864	0
ENSMUSG00000098555	0
ENSMUSG00000097628	2
ENSMUSG00000098163	0
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000016918	1015
ENSMUSG00000025938	189
ENSMUSG00000104518	0
ENSMUSG00000069620	0
ENSMUSG00000099498	0
ENSMUSG00000042414	4
ENSMUSG00000005886	885
ENSMUSG00000103506	0
ENSMUSG00000103495	2
ENSMUSG00000099183	0
ENSMUSG00000102639	0
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	12
ENSMUSG00000102664	2
ENSMUSG00000101476	0
ENSMUSG00000101171	0
ENSMUSG00000025935	1622
ENSMUSG00000025937	109
ENSMUSG00000102982	6
ENSMUSG00000067813	1
ENSMUSG00000077368	0
ENSMUSG00000097711	3
ENSMUSG00000102166	308
ENSMUSG00000089358	0
ENSMUSG00000104209	2
ENSMUSG00000025932	2579
ENSMUSG00000095853	7
ENSMUSG00000102588	7
ENSMUSG00000054493	225
ENSMUSG00000025930	553
ENSMUSG00000103492	2
ENSMUSG00000081201	4
ENSMUSG00000082193	23
ENSMUSG00000032769	12
ENSMUSG00000088159	0
ENSMUSG00000073737	2
ENSMUSG00000092083	78
ENSMUSG00000102937	0
ENSMUSG00000104149	0
ENSMUSG00000088829	0
ENSMUSG00000077377	0
ENSMUSG00000101652	0
ENSMUSG00000100814	0
ENSMUSG00000025925	102
ENSMUSG00000104379	28
ENSMUSG00000032719	43
ENSMUSG00000088943	4
ENSMUSG00000100652	3
ENSMUSG00000067795	0
ENSMUSG00000043716	36221
ENSMUSG00000025921	2814
ENSMUSG00000104165	0
ENSMUSG00000100868	5
ENSMUSG00000025920	679
ENSMUSG00000089982	1
ENSMUSG00000025939	756
ENSMUSG00000102457	27
ENSMUSG00000079658	1039
ENSMUSG00000097744	0
ENSMUSG00000100959	0
ENSMUSG00000025940	651
ENSMUSG00000025779	52
ENSMUSG00000100093	3
ENSMUSG00000091020	37
ENSMUSG00000101640	36
ENSMUSG00000104133	0
ENSMUSG00000042686	567
ENSMUSG00000100110	0
ENSMUSG00000025777	4
ENSMUSG00000099899	4
ENSMUSG00000100272	1
