ensembl_gene_id	count
ENSMUSG00000102693	1
ENSMUSG00000064842	0
ENSMUSG00000051951	82
ENSMUSG00000102851	0
ENSMUSG00000103377	30
ENSMUSG00000104017	17
ENSMUSG00000103025	4
ENSMUSG00000089699	2
ENSMUSG00000103201	1
ENSMUSG00000103147	2
ENSMUSG00000103161	2
ENSMUSG00000102331	8
ENSMUSG00000102348	0
ENSMUSG00000102592	1
ENSMUSG00000088333	0
ENSMUSG00000102343	3
ENSMUSG00000102948	0
ENSMUSG00000025900	3
ENSMUSG00000104123	0
ENSMUSG00000025902	44
ENSMUSG00000104238	1
ENSMUSG00000102269	4
ENSMUSG00000096126	0
ENSMUSG00000103003	6
ENSMUSG00000104328	1
ENSMUSG00000102735	0
ENSMUSG00000098104	354
ENSMUSG00000102175	1
ENSMUSG00000088000	0
ENSMUSG00000103265	0
ENSMUSG00000103922	66
ENSMUSG00000033845	2574
ENSMUSG00000102275	1
ENSMUSG00000025903	3061
ENSMUSG00000104217	0
ENSMUSG00000033813	1048
ENSMUSG00000062588	59
ENSMUSG00000103280	6
ENSMUSG00000002459	525
ENSMUSG00000091305	2
ENSMUSG00000102653	2
ENSMUSG00000085623	0
ENSMUSG00000091665	0
ENSMUSG00000033793	4926
ENSMUSG00000104352	0
ENSMUSG00000104046	19
ENSMUSG00000102907	1
ENSMUSG00000025905	32
ENSMUSG00000103936	0
ENSMUSG00000093015	2
ENSMUSG00000103519	4
ENSMUSG00000033774	105
ENSMUSG00000103090	0
ENSMUSG00000025907	1367
ENSMUSG00000090031	249
ENSMUSG00000087247	15
ENSMUSG00000103355	54
ENSMUSG00000102706	1
ENSMUSG00000103845	62
ENSMUSG00000033740	232
ENSMUSG00000103329	2
ENSMUSG00000104385	1
ENSMUSG00000102135	6
ENSMUSG00000103282	0
ENSMUSG00000102534	0
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000051285	1889
ENSMUSG00000098201	7
ENSMUSG00000103509	8
ENSMUSG00000048538	4
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	8
ENSMUSG00000097797	6
ENSMUSG00000103498	1
ENSMUSG00000103067	1
ENSMUSG00000102320	1
ENSMUSG00000104226	11
ENSMUSG00000103903	1
ENSMUSG00000103557	1
ENSMUSG00000025909	110
