ensembl_gene_id	count
ENSMUSG00000102693	0
ENSMUSG00000064842	0
ENSMUSG00000051951	63
ENSMUSG00000102851	3
ENSMUSG00000103377	6
ENSMUSG00000104017	9
ENSMUSG00000103025	6
ENSMUSG00000089699	8
ENSMUSG00000103201	7
ENSMUSG00000103147	0
ENSMUSG00000103161	7
ENSMUSG00000102331	31
ENSMUSG00000102348	0
ENSMUSG00000102592	0
ENSMUSG00000088333	0
ENSMUSG00000102343	1
ENSMUSG00000102948	0
ENSMUSG00000025900	0
ENSMUSG00000104123	0
ENSMUSG00000025902	68
ENSMUSG00000104238	0
ENSMUSG00000102269	1
ENSMUSG00000096126	0
ENSMUSG00000103003	0
ENSMUSG00000104328	0
ENSMUSG00000102735	0
ENSMUSG00000098104	278
ENSMUSG00000102175	0
ENSMUSG00000088000	0
ENSMUSG00000103265	6
ENSMUSG00000103922	49
ENSMUSG00000033845	2057
ENSMUSG00000102275	0
ENSMUSG00000025903	2472
ENSMUSG00000104217	0
ENSMUSG00000033813	998
ENSMUSG00000062588	59
ENSMUSG00000103280	1
ENSMUSG00000002459	546
ENSMUSG00000091305	0
ENSMUSG00000102653	37
ENSMUSG00000085623	2
ENSMUSG00000091665	1
ENSMUSG00000033793	4155
ENSMUSG00000104352	0
ENSMUSG00000104046	3
ENSMUSG00000102907	1
ENSMUSG00000025905	3
ENSMUSG00000103936	0
ENSMUSG00000093015	1
ENSMUSG00000103519	0
ENSMUSG00000033774	43
ENSMUSG00000103090	0
ENSMUSG00000025907	2724
ENSMUSG00000090031	519
ENSMUSG00000087247	3
ENSMUSG00000103355	38
ENSMUSG00000102706	0
ENSMUSG00000103845	53
ENSMUSG00000033740	524
ENSMUSG00000103329	1
ENSMUSG00000104385	0
ENSMUSG00000102135	5
ENSMUSG00000103282	0
ENSMUSG00000102534	2
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000051285	2243
ENSMUSG00000098201	8
ENSMUSG00000103509	29
ENSMUSG00000048538	6
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	0
ENSMUSG00000097797	4
ENSMUSG00000103498	0
ENSMUSG00000103067	1
ENSMUSG00000102320	0
ENSMUSG00000104226	1
ENSMUSG00000103903	0
ENSMUSG00000103557	0
ENSMUSG00000025909	72
ENSMUSG00000102647	0
ENSMUSG00000086235	3
ENSMUSG00000102253	3
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	7
ENSMUSG00000103933	1
ENSMUSG00000076135	65
ENSMUSG00000086195	17
ENSMUSG00000104504	0
ENSMUSG00000066693	2
ENSMUSG00000102316	5
ENSMUSG00000103819	0
ENSMUSG00000102871	1
ENSMUSG00000101571	0
ENSMUSG00000104428	0
ENSMUSG00000102272	2
ENSMUSG00000065625	0
ENSMUSG00000103411	0
ENSMUSG00000061024	1450
ENSMUSG00000025911	170
ENSMUSG00000079671	101
ENSMUSG00000081441	2
ENSMUSG00000067879	42
ENSMUSG00000099827	49
ENSMUSG00000025912	112
ENSMUSG00000045210	2021
ENSMUSG00000097893	421
ENSMUSG00000025915	1542
ENSMUSG00000046334	72
ENSMUSG00000088916	0
ENSMUSG00000046101	24
ENSMUSG00000098234	69
ENSMUSG00000093178	2
ENSMUSG00000099032	1
ENSMUSG00000104025	0
ENSMUSG00000025916	4
ENSMUSG00000087199	0
ENSMUSG00000095780	0
ENSMUSG00000025917	2436
ENSMUSG00000056763	1143
ENSMUSG00000102356	12
ENSMUSG00000102638	43
ENSMUSG00000067851	1728
ENSMUSG00000088153	4
ENSMUSG00000102556	73
ENSMUSG00000042501	14
ENSMUSG00000103810	0
ENSMUSG00000083422	1
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000103448	0
ENSMUSG00000100212	0
ENSMUSG00000100648	1
ENSMUSG00000088585	0
ENSMUSG00000048960	147
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000103494	0
ENSMUSG00000057715	305
ENSMUSG00000103825	16
ENSMUSG00000099845	0
ENSMUSG00000103561	7
ENSMUSG00000101610	2
ENSMUSG00000093864	0
ENSMUSG00000098555	0
ENSMUSG00000097628	1
ENSMUSG00000098163	0
ENSMUSG00000097171	3
ENSMUSG00000101314	0
ENSMUSG00000016918	1666
ENSMUSG00000025938	3847
ENSMUSG00000104518	2
ENSMUSG00000069620	0
ENSMUSG00000099498	0
ENSMUSG00000042414	20
ENSMUSG00000005886	1473
ENSMUSG00000103506	17
ENSMUSG00000103495	35
ENSMUSG00000099183	4
ENSMUSG00000102639	5
ENSMUSG00000104170	1
ENSMUSG00000087782	0
ENSMUSG00000103085	41
ENSMUSG00000102664	64
ENSMUSG00000101476	2
ENSMUSG00000101171	0
ENSMUSG00000025935	2674
ENSMUSG00000025937	559
ENSMUSG00000102982	0
ENSMUSG00000067813	241
ENSMUSG00000077368	0
ENSMUSG00000097711	1
ENSMUSG00000102166	51
ENSMUSG00000089358	0
ENSMUSG00000104209	0
ENSMUSG00000025932	2240
ENSMUSG00000095853	5
ENSMUSG00000102588	8
ENSMUSG00000054493	1473
ENSMUSG00000025930	4004
ENSMUSG00000103492	1
ENSMUSG00000081201	10
ENSMUSG00000082193	4
ENSMUSG00000032769	66
ENSMUSG00000088159	0
ENSMUSG00000073737	1
ENSMUSG00000092083	62
ENSMUSG00000102937	10
ENSMUSG00000104149	1
ENSMUSG00000088829	0
ENSMUSG00000077377	0
ENSMUSG00000101652	1
ENSMUSG00000100814	0
ENSMUSG00000025925	1061
ENSMUSG00000104379	8
ENSMUSG00000032719	24
ENSMUSG00000088943	0
ENSMUSG00000100652	0
ENSMUSG00000067795	9
ENSMUSG00000043716	10534
ENSMUSG00000025921	1419
ENSMUSG00000104165	2
ENSMUSG00000100868	0
ENSMUSG00000025920	1781
ENSMUSG00000089982	1
ENSMUSG00000025939	1760
ENSMUSG00000102457	93
ENSMUSG00000079658	3291
ENSMUSG00000097744	5
ENSMUSG00000100959	0
ENSMUSG00000025940	2565
ENSMUSG00000025779	164
ENSMUSG00000100093	0
ENSMUSG00000091020	46
ENSMUSG00000101640	146
ENSMUSG00000104133	0
ENSMUSG00000042686	1049
ENSMUSG00000100110	2
ENSMUSG00000025777	303
ENSMUSG00000099899	0
