ensembl_gene_id	count
ENSMUSG00000102693	25
ENSMUSG00000064842	0
ENSMUSG00000051951	0
ENSMUSG00000102851	0
ENSMUSG00000103377	1
ENSMUSG00000104017	72
ENSMUSG00000103025	0
ENSMUSG00000089699	0
ENSMUSG00000103201	0
ENSMUSG00000103147	0
ENSMUSG00000103161	0
ENSMUSG00000102331	33
ENSMUSG00000102348	0
ENSMUSG00000102592	0
ENSMUSG00000088333	0
ENSMUSG00000102343	44
ENSMUSG00000102948	0
ENSMUSG00000025900	0
ENSMUSG00000104123	0
ENSMUSG00000025902	45
ENSMUSG00000104238	0
ENSMUSG00000102269	0
ENSMUSG00000096126	0
ENSMUSG00000103003	0
ENSMUSG00000104328	5
ENSMUSG00000102735	0
ENSMUSG00000098104	3
ENSMUSG00000102175	0
ENSMUSG00000088000	0
ENSMUSG00000103265	0
ENSMUSG00000103922	19
ENSMUSG00000033845	1163
ENSMUSG00000102275	0
ENSMUSG00000025903	475
ENSMUSG00000104217	0
ENSMUSG00000033813	469
ENSMUSG00000062588	1
ENSMUSG00000103280	0
ENSMUSG00000002459	179
ENSMUSG00000091305	0
ENSMUSG00000102653	0
ENSMUSG00000085623	0
ENSMUSG00000091665	27
ENSMUSG00000033793	2073
ENSMUSG00000104352	0
ENSMUSG00000104046	0
ENSMUSG00000102907	0
ENSMUSG00000025905	0
ENSMUSG00000103936	0
ENSMUSG00000093015	0
ENSMUSG00000103519	0
ENSMUSG00000033774	58
ENSMUSG00000103090	0
ENSMUSG00000025907	351
ENSMUSG00000090031	41
ENSMUSG00000087247	0
ENSMUSG00000103355	0
ENSMUSG00000102706	0
ENSMUSG00000103845	45
ENSMUSG00000033740	104
ENSMUSG00000103329	0
ENSMUSG00000104385	0
ENSMUSG00000102135	7
ENSMUSG00000103282	0
ENSMUSG00000102534	0
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000051285	218
ENSMUSG00000098201	0
ENSMUSG00000103509	0
ENSMUSG00000048538	2
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	0
ENSMUSG00000097797	0
ENSMUSG00000103498	0
ENSMUSG00000103067	0
ENSMUSG00000102320	0
ENSMUSG00000104226	0
ENSMUSG00000103903	0
ENSMUSG00000103557	0
ENSMUSG00000025909	66
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	1
ENSMUSG00000103933	2
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000101571	0
ENSMUSG00000104428	0
ENSMUSG00000102272	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0
ENSMUSG00000061024	825
ENSMUSG00000025911	22
ENSMUSG00000079671	22
ENSMUSG00000081441	0
ENSMUSG00000067879	39
ENSMUSG00000099827	0
ENSMUSG00000025912	83
ENSMUSG00000045210	258
ENSMUSG00000097893	65
ENSMUSG00000025915	255
ENSMUSG00000046334	34
ENSMUSG00000088916	0
ENSMUSG00000046101	27
ENSMUSG00000098234	337
ENSMUSG00000093178	0
ENSMUSG00000099032	0
ENSMUSG00000104025	0
ENSMUSG00000025916	70
ENSMUSG00000087199	0
ENSMUSG00000095780	31
ENSMUSG00000025917	1821
ENSMUSG00000056763	250
ENSMUSG00000102356	0
ENSMUSG00000102638	46
ENSMUSG00000067851	1201
ENSMUSG00000088153	0
