ensembl_gene_id	count
ENSMUSG00000064842	0
ENSMUSG00000051951	888
ENSMUSG00000102851	1
ENSMUSG00000103377	12
ENSMUSG00000104017	2
ENSMUSG00000103025	3
ENSMUSG00000089699	0
ENSMUSG00000103201	1
ENSMUSG00000103147	12
ENSMUSG00000103161	0
ENSMUSG00000102331	145
ENSMUSG00000102348	0
ENSMUSG00000102592	0
ENSMUSG00000088333	0
ENSMUSG00000102343	2
ENSMUSG00000102948	0
ENSMUSG00000025900	21
ENSMUSG00000104123	0
ENSMUSG00000025902	60
ENSMUSG00000104238	4
ENSMUSG00000102269	6
ENSMUSG00000096126	0
ENSMUSG00000103003	0
ENSMUSG00000104328	2
ENSMUSG00000102735	0
ENSMUSG00000098104	136
ENSMUSG00000102175	0
ENSMUSG00000088000	0
ENSMUSG00000103265	0
ENSMUSG00000103922	229
ENSMUSG00000033845	6531
ENSMUSG00000102275	18
ENSMUSG00000025903	3384
ENSMUSG00000104217	0
ENSMUSG00000033813	3695
ENSMUSG00000062588	161
ENSMUSG00000103280	55
ENSMUSG00000002459	1328
ENSMUSG00000091305	2
ENSMUSG00000102653	5
ENSMUSG00000085623	6
ENSMUSG00000091665	4
ENSMUSG00000033793	11754
ENSMUSG00000104352	0
ENSMUSG00000104046	0
ENSMUSG00000102907	0
ENSMUSG00000025905	4
ENSMUSG00000103936	0
ENSMUSG00000093015	0
ENSMUSG00000103519	0
ENSMUSG00000033774	141
ENSMUSG00000103090	0
ENSMUSG00000025907	1608
ENSMUSG00000090031	97
ENSMUSG00000087247	4
ENSMUSG00000103355	0
ENSMUSG00000102706	0
ENSMUSG00000103845	300
ENSMUSG00000033740	557
ENSMUSG00000103329	0
ENSMUSG00000104385	0
ENSMUSG00000102135	40
ENSMUSG00000103282	0
ENSMUSG00000102534	0
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000051285	3772
ENSMUSG00000098201	0
ENSMUSG00000103509	12
ENSMUSG00000048538	310
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	0
ENSMUSG00000097797	21
ENSMUSG00000103498	0
ENSMUSG00000103067	78
ENSMUSG00000102320	0
ENSMUSG00000104226	6
ENSMUSG00000103903	0
ENSMUSG00000103557	0
ENSMUSG00000025909	92
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	139
ENSMUSG00000103933	8
ENSMUSG00000076135	5
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	3
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000101571	2
ENSMUSG00000104428	0
ENSMUSG00000102272	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0
ENSMUSG00000061024	6082
ENSMUSG00000025911	681
ENSMUSG00000079671	42
ENSMUSG00000081441	2
ENSMUSG00000067879	48
ENSMUSG00000099827	2
ENSMUSG00000025912	185
ENSMUSG00000045210	1898
ENSMUSG00000097893	252
ENSMUSG00000025915	3506
ENSMUSG00000046334	156
ENSMUSG00000088916	0
ENSMUSG00000046101	48
ENSMUSG00000098234	1296
ENSMUSG00000093178	7
ENSMUSG00000099032	155
ENSMUSG00000104025	7
ENSMUSG00000025916	28
ENSMUSG00000087199	0
ENSMUSG00000095780	0
ENSMUSG00000025917	8822
ENSMUSG00000056763	1479
ENSMUSG00000102356	0
ENSMUSG00000102638	45
ENSMUSG00000067851	5582
ENSMUSG00000088153	0
ENSMUSG00000102556	6
ENSMUSG00000042501	27
ENSMUSG00000103810	0
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	2
ENSMUSG00000103448	37
ENSMUSG00000100212	0
ENSMUSG00000100648	36
ENSMUSG00000088585	0
ENSMUSG00000048960	142
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000103494	0
ENSMUSG00000057715	399
ENSMUSG00000103825	8
ENSMUSG00000099845	0
ENSMUSG00000103561	6
ENSMUSG00000101610	6
ENSMUSG00000093864	0
ENSMUSG00000098555	0
ENSMUSG00000097628	2
ENSMUSG00000098163	0
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000016918	10396
ENSMUSG00000025938	6515
ENSMUSG00000104518	0
ENSMUSG00000069620	21
ENSMUSG00000099498	0
ENSMUSG00000042414	399
ENSMUSG00000005886	5566
ENSMUSG00000103506	4
ENSMUSG00000103495	0
ENSMUSG00000099183	0
ENSMUSG00000102639	0
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	35
ENSMUSG00000102664	12
ENSMUSG00000101476	4
ENSMUSG00000101171	0
ENSMUSG00000025935	10301
ENSMUSG00000025937	2092
ENSMUSG00000102982	3
ENSMUSG00000067813	643
ENSMUSG00000077368	0
ENSMUSG00000097711	29
ENSMUSG00000102166	1289
ENSMUSG00000089358	0
ENSMUSG00000104209	0
ENSMUSG00000025932	7784
ENSMUSG00000095853	2
ENSMUSG00000102588	56
ENSMUSG00000054493	360
ENSMUSG00000025930	13034
ENSMUSG00000103492	34
ENSMUSG00000081201	21
ENSMUSG00000082193	51
ENSMUSG00000032769	442
ENSMUSG00000088159	0
ENSMUSG00000073737	32
